year,state,state_abbr,county,D_candidate_votes,R_candidate_votes,totalvotes,percent_republican,percent_democrat,%difference(d_favor),FIPS
2016,Virginia,VA,Fredericksburg,6707,3744,11264,33.23863636,59.54367898,26.30504261,51630
2016,Virginia,VA,Galax,681,1603,2376,67.46632997,28.66161616,-38.8047138,51640
2016,Virginia,VA,Hampton,41312,17902,62356,28.70934633,66.25184425,37.54249792,51650
2016,Virginia,VA,Harrisonburg,10212,6262,17993,34.80242316,56.75540488,21.95298172,51660
2016,Virginia,VA,Hopewell,4724,3885,9008,43.12833037,52.44227353,9.313943162,51670
2016,Virginia,VA,Lexington,1514,766,2465,31.07505071,61.4198783,30.34482759,51678
2016,Virginia,VA,Lynchburg,14792,17982,35671,50.41069777,41.46785905,-8.942838721,51680
2016,Virginia,VA,Manassas,8423,5953,15411,38.62825255,54.65576536,16.02751282,51683
2016,Virginia,VA,Manassas Park,3204,1733,5232,33.12308869,61.23853211,28.11544343,51685
2016,Virginia,VA,Martinsville,3533,2149,5907,36.38056543,59.81039445,23.42982902,51690
2016,Virginia,VA,Newport News,45618,25468,75715,33.63666381,60.24962029,26.61295648,51700
2016,Virginia,VA,Norfolk,57023,21552,83388,25.84544539,68.38274092,42.53729553,51710
2016,Virginia,VA,Norton,383,1021,1460,69.93150685,26.23287671,-43.69863014,51720
2016,Virginia,VA,Petersburg,12021,1451,13786,10.52517046,87.19715654,76.67198607,51730
2016,Virginia,VA,Poquoson,1601,5092,7177,70.94886443,22.30737077,-48.64149366,51735
2016,Virginia,VA,Portsmouth,28497,12795,43265,29.5735583,65.86617358,36.29261528,51740
2016,Virginia,VA,Radford,2925,2638,6085,43.35250616,48.06902219,4.716516023,51750
2016,Virginia,VA,Richmond,81259,15581,103484,15.05643384,78.52324997,63.46681613,51760
2016,Virginia,VA,Roanoke,22286,14789,39466,37.47276136,56.46885927,18.99609791,51770
2016,Virginia,VA,Salem,4202,7226,12225,59.10838446,34.37218814,-24.73619632,51775
2016,Virginia,VA,Staunton,5333,5133,11255,45.60639716,47.38338516,1.776988005,51790
2016,Virginia,VA,Suffolk,23280,18006,43240,41.64199815,53.83903793,12.19703978,51800
2016,Virginia,VA,Virginia Beach,91032,98224,203262,48.3238382,44.78554772,-3.538290482,51810
2016,Virginia,VA,Waynesboro,3764,4801,9204,52.16210343,40.89526293,-11.2668405,51820
2016,Virginia,VA,Williamsburg,5206,1925,7626,25.24259114,68.26645686,43.02386572,51830
2016,Virginia,VA,Winchester,5164,4790,10667,44.90484672,48.41098716,3.506140433,51840
2016,Washington,WA,Adams,1299,3083,4644,66.38673557,27.97157623,-38.41515935,53001
2016,Washington,WA,Asotin,3134,5741,9736,58.96672145,32.18981101,-26.77691044,53003
2016,Washington,WA,Benton,26360,47194,80027,58.97259675,32.93888313,-26.03371362,53005
2016,Washington,WA,Chelan,13032,18114,33380,54.26602756,39.04134212,-15.22468544,53007
2016,Washington,WA,Clallam,17677,18794,39457,47.63159896,44.80066908,-2.830929873,53009
2016,Washington,WA,Clark,92757,92441,200160,46.18355316,46.34142686,0.157873701,53011
2016,Washington,WA,Columbia,526,1497,2182,68.60678277,24.10632447,-44.5004583,53013
2016,Washington,WA,Cowlitz,17908,24185,45692,52.93049111,39.19285652,-13.7376346,53015
2016,Washington,WA,Douglas,4918,9603,15543,61.78343949,31.6412533,-30.14218619,53017
2016,Washington,WA,Ferry,1098,2202,3601,61.14968064,30.49153013,-30.65815051,53019
2016,Washington,WA,Franklin,8886,13206,23720,55.67453626,37.46205734,-18.21247892,53021
2016,Washington,WA,Garfield,279,851,1246,68.29855538,22.39165329,-45.90690209,53023
2016,Washington,WA,Grant,7810,18518,28346,65.3284414,27.55238834,-37.77605306,53025
2016,Washington,WA,Grays Harbor,12020,14067,28367,49.58931152,42.3731801,-7.21613142,53027
2016,Washington,WA,Island,20960,18465,42876,43.06605094,48.8851572,5.81910626,53029
2016,Washington,WA,Jefferson,12656,6037,20276,29.77411718,62.418623,32.64450582,53031
2016,Washington,WA,King,718322,216339,998499,21.6664213,71.94018221,50.27376092,53033
2016,Washington,WA,Kitsap,63156,49018,124317,39.42984467,50.80238423,11.37253956,53035
2016,Washington,WA,Kittitas,7489,10100,18955,53.28409391,39.50936428,-13.77472962,53037
2016,Washington,WA,Klickitat,4194,5789,10769,53.75615192,38.94512025,-14.81103166,53039
2016,Washington,WA,Lewis,9654,21992,34149,64.40012885,28.27022753,-36.12990131,53041
2016,Washington,WA,Lincoln,1244,4108,5713,71.90617889,21.77489935,-50.13127954,53043
2016,Washington,WA,Mason,11993,13677,28073,48.71941011,42.72076372,-5.998646386,53045
2016,Washington,WA,Okanogan,6298,9610,17091,56.22842432,36.84980399,-19.37862033,53047
2016,Washington,WA,Pacific,4620,5360,10716,50.01866368,43.1131019,-6.905561777,53049
2016,Washington,WA,Pend Oreille,1934,4373,6802,64.28991473,28.43281388,-35.85710085,53051
2016,Washington,WA,Pierce,172538,146824,348485,42.13208603,49.51088282,7.378796792,53053
2016,Washington,WA,San Juan,7172,2688,10774,24.94895118,66.56766289,41.61871171,53055
2016,Washington,WA,Skagit,26690,24736,55968,44.19668382,47.68796455,3.491280732,53057
2016,Washington,WA,Skamania,2232,2928,5639,51.92410002,39.58148608,-12.34261394,53059
2016,Washington,WA,Snohomish,185227,128255,342173,37.48250154,54.13255868,16.65005713,53061
2016,Washington,WA,Spokane,93767,113435,227246,49.91727027,41.26233245,-8.654937821,53063
2016,Washington,WA,Stevens,5767,15161,22677,66.8562861,25.43105349,-41.42523261,53065
2016,Washington,WA,Thurston,68798,48624,129410,37.57360328,53.16281586,15.58921258,53067
2016,Washington,WA,Wahkiakum,832,1344,2358,56.99745547,35.2841391,-21.71331637,53069
2016,Washington,WA,Walla Walla,9694,13651,25419,53.70392226,38.13682678,-15.56709548,53071
2016,Washington,WA,Whatcom,60340,40599,109673,37.01822691,55.01809926,17.99987235,53073
2016,Washington,WA,Whitman,8146,7403,17305,42.77954348,47.07310026,4.293556775,53075
2016,Washington,WA,Yakima,31291,41735,77750,53.67845659,40.24565916,-13.43279743,53077
2016,West Virginia,WV,Barbour,1222,4527,6054,74.77700694,20.18500165,-54.59200529,54001
2016,West Virginia,WV,Berkeley,12321,28244,42850,65.91365228,28.7537923,-37.15985998,54003
2016,West Virginia,WV,Boone,1790,6504,8683,74.90498676,20.61499482,-54.28999194,54005
2016,West Virginia,WV,Braxton,1321,3537,5090,69.4891945,25.95284872,-43.53634578,54007
2016,West Virginia,WV,Brooke,2568,6625,9613,68.91709144,26.71382503,-42.20326641,54009
2016,West Virginia,WV,Cabell,11447,19850,33085,59.99697748,34.59876077,-25.39821671,54011
2016,West Virginia,WV,Calhoun,456,2035,2617,77.7607948,17.42453191,-60.3362629,54013
2016,West Virginia,WV,Clay,568,2300,2972,77.38896366,19.11170929,-58.27725437,54015
2016,West Virginia,WV,Doddridge,362,2358,2840,83.02816901,12.74647887,-70.28169014,54017
2016,West Virginia,WV,Fayette,4290,10357,15337,67.52950381,27.97157202,-39.5579318,54019
2016,West Virginia,WV,Gilmer,545,1896,2543,74.55760912,21.43138026,-53.12622886,54021
2016,West Virginia,WV,Grant,512,4346,4956,87.69168684,10.33091203,-77.36077482,54023
2016,West Virginia,WV,Greenbrier,3765,9556,14066,67.93686905,26.76667141,-41.17019764,54025
2016,West Virginia,WV,Hampshire,1580,6692,8608,77.74163569,18.35501859,-59.3866171,54027
2016,West Virginia,WV,Hancock,3262,8909,12702,70.13856086,25.68099512,-44.45756574,54029
2016,West Virginia,WV,Hardy,1155,4274,5643,75.73985469,20.46783626,-55.27201843,54031
2016,West Virginia,WV,Harrison,7694,18750,27960,67.06008584,27.51788269,-39.54220315,54033
2016,West Virginia,WV,Jackson,2663,9020,12187,74.01329285,21.85115287,-52.16213999,54035
2016,West Virginia,WV,Jefferson,9518,13204,24147,54.681741,39.41690479,-15.26483621,54037
2016,West Virginia,WV,Kanawha,28263,43850,75690,57.93367684,37.3404677,-20.59320914,54039
2016,West Virginia,WV,Lewis,1347,5274,6928,76.12586605,19.44284065,-56.6830254,54041
2016,West Virginia,WV,Lincoln,1459,5307,7066,75.10614209,20.64817436,-54.45796773,54043
2016,West Virginia,WV,Logan,2092,9897,12359,80.07929444,16.92693584,-63.15235861,54045
